,Unnamed: 0.1,Unnamed: 0,drugbank_id,name,smiles,avg_mass,logP,logS,PSA,HBD,HBA,rot_bonds,rings,pKa_acid,pKa_base,phys_charge,stress_type,reagent,severity,temp_bin,duration_bin,strength_bin,temperature_min,temperature_max,duration_min,duration_max,strength_min,strength_max,pH_min,pH_max,freq_weight_mean,light_lux_hr_applied,uv_Wh_m2_applied,humidity_RH_applied,Unnamed: 0,predicted_api_loss_percent,predicted_degradant_percent
7785,7785,39117,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,oxidation,H2O2,strong,mid,medium,high,40.0,40.0,2.0,2.0,10.0,10.0,,,0.0078260869565217,0,0,0,7785,12.0,5.0
7786,7786,39118,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,oxidation,H2O2,strong,na,na,high,,,,,10.0,10.0,,,,0,0,0,7786,8.0,3.0
7787,7787,39119,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,photolysis,light,standard,low,long,na,25.0,25.0,240.0,240.0,,,,,,1,0,0,7787,1.5,0.6
7788,7788,39120,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,photolysis,light,standard,na,long,na,,,72.0,336.0,,,,,,0,1,0,7788,2.0,0.7
7789,7789,39121,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,photolysis,light,standard,na,medium,na,,,2.0,2.0,,,,,,0,1,0,7789,1.0,0.4
7790,7790,39122,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,photolysis,light,standard,na,na,na,,,,,,,,,,1,0,0,7790,0.5,0.2
7791,7791,39123,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,photolysis,uv_light,standard,na,na,na,,,,,,,,,0.0208695652173913,0,1,0,7791,1.0,0.4
7792,7792,39124,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,photolysis,visible_light,standard,na,na,na,,,,,,,,,0.0313043478260869,1,0,0,7792,0.5,0.2
7793,7793,39125,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,mild,low,long,na,2.0,25.0,48.0,240.0,,,,,,1,0,0,7793,1.0,0.4
7794,7794,39126,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,mild,low,medium,na,0.0,25.0,2.0,24.0,,,,,,0,0,0,7794,0.5,0.2
7795,7795,39127,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,mild,low,na,na,10.0,25.0,,,,,,,,0,0,1,7795,0.5,0.2
7796,7796,39128,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,mild,low,short,na,25.0,25.0,0.0666666666666666,0.5,,,,,,0,0,0,7796,0.5,0.2
7797,7797,39129,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,mild,mid,long,na,40.0,40.0,168.0,168.0,,,,,,0,0,0,7797,1.0,0.4
7798,7798,39130,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,mild,mid,medium,na,30.0,40.0,1.3333333333333333,5.0,,,,,,0,0,0,7798,0.5,0.2
7799,7799,39131,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,mild,mid,na,na,40.0,40.0,,,,,,,,0,0,0,7799,0.5,0.2
7800,7800,39132,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,moderate,high,long,na,60.0,70.0,27.9,168.0,,,,,0.0078260869565217,0,0,0,7800,6.0,3.0
7801,7801,39133,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,moderate,high,medium,na,60.0,60.0,5.0,24.0,,,,,,0,0,0,7801,5.0,2.0
7802,7802,39134,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,moderate,high,na,na,60.0,70.0,,,,,,,,0,0,0,7802,4.0,1.5
7803,7803,39135,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,moderate,high,short,na,60.0,60.0,0.25,1.0,,,,,,0,0,0,7803,3.0,1.0
7804,7804,39136,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,moderate,mid,long,na,50.0,50.0,120.0,120.0,,,,,,0,0,0,7804,5.0,2.0
7805,7805,39137,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,moderate,mid,medium,na,50.0,50.0,24.0,24.0,,,,,,0,0,0,7805,4.0,1.5
7806,7806,39138,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,moderate,mid,na,na,50.0,50.0,,,,,,,,0,0,0,7806,3.0,1.0
7807,7807,39139,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,moderate,mid,short,na,50.0,50.0,0.0,0.0,,,,,,0,0,0,7807,2.0,0.5
7808,7808,39140,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,strong,high,long,na,80.0,80.0,72.0,72.0,,,,,0.0104347826086956,0,0,0,7808,16.0,7.0
7809,7809,39141,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,strong,high,medium,na,80.0,110.0,3.0,24.0,,,,,0.0121739130434782,0,0,0,7809,14.0,6.0
7810,7810,39142,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,dry_heat,strong,high,na,na,80.0,80.0,,,,,,,,0,0,0,7810,10.0,4.0
7811,7811,39143,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,161.1989,-4.9,-1.6,60.36,1.0,3.0,4.0,0.0,4.2,-3.6,0.0,thermal,wet_heat,moderate,high,medium,na,60.0,60.0,24.0,24.0,,,,,0.0078260869565217,0,0,0,7811,7.0,3.0
7812,7812,39480,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,mild,low,medium,high,25.0,25.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0078260869565217,0,0,0,7812,4.0,1.0
7813,7813,39481,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,mild,low,medium,low,25.0,25.0,6.0,6.0,0.01,0.01,2.0,2.0,0.0078260869565217,0,0,0,7813,2.0,0.5
7814,7814,39482,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,mild,low,medium,medium,25.0,25.0,2.0,24.0,0.1,0.5,0.8,1.2,0.0078260869565217,0,0,0,7814,3.0,1.0
7815,7815,39483,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,moderate,high,medium,medium,60.0,60.0,2.0,6.0,0.1,0.1,1.2,1.2,0.0169565217391303,0,0,0,7815,7.0,3.0
7816,7816,39484,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,moderate,high,short,low,60.0,60.0,1.0,1.0,0.01,0.01,2.0,2.0,0.0104347826086956,0,0,0,7816,6.0,2.0
7817,7817,39485,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,moderate,mid,medium,low,40.0,40.0,3.0,6.0,0.01,0.05,1.5,2.0,0.0117391304347825,0,0,0,7817,5.0,2.0
7818,7818,39486,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,moderate,mid,medium,medium,40.0,40.0,6.0,6.0,0.1,0.1,1.2,1.2,0.0156521739130434,0,0,0,7818,6.0,2.0
7819,7819,39487,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,moderate,mid,short,high,40.0,40.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0104347826086956,0,0,0,7819,8.0,3.0
7820,7820,39488,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,strong,high,short,high,60.0,60.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0104347826086956,0,0,0,7820,16.0,7.0
7821,7821,39489,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,unknown,high,medium,high,110.0,110.0,3.0,3.0,1.0,1.0,,,0.0888888888888888,0,0,0,7821,25.0,10.0
7822,7822,39490,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,unknown,high,na,high,60.0,60.0,,,1.0,1.0,,,,0,0,0,7822,15.0,6.0
7823,7823,39491,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,unknown,high,na,medium,80.0,80.0,,,0.5,0.5,,,,0,0,0,7823,12.0,5.0
7824,7824,39492,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,unknown,high,short,high,60.0,60.0,0.25,1.0,1.0,1.0,,,0.0444444444444444,0,0,0,7824,14.0,6.0
7825,7825,39493,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,unknown,mid,na,medium,40.0,40.0,,,0.1,0.1,,,,0,0,0,7825,10.0,4.0
7826,7826,39494,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,unknown,na,long,high,,,70.0,336.0,1.0,2.0,,,,0,1,0,7826,20.0,8.0
7827,7827,39495,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,unknown,na,long,medium,,,48.0,168.0,0.1,0.1,,,,0,0,0,7827,15.0,6.0
7828,7828,39496,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,unknown,na,medium,high,,,8.0,8.0,2.0,2.0,,,,0,0,0,7828,22.0,9.0
7829,7829,39497,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,unknown,na,medium,medium,,,5.0,8.0,0.1,0.1,,,,0,1,0,7829,16.0,7.0
7830,7830,39498,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,unknown,na,na,high,,,,,1.0,1.0,,,,0,0,0,7830,18.0,7.0
7831,7831,39499,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,unknown,na,na,medium,,,,,0.1,0.1,,,,0,0,0,7831,12.0,5.0
7832,7832,39500,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,acid_hydrolysis,HCl,unknown,na,short,high,,,0.25,1.0,1.0,1.0,,,,0,0,0,7832,17.0,7.0
7833,7833,39501,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,mild,low,medium,high,25.0,25.0,2.0,2.0,1.0,1.0,14.0,14.0,0.0078260869565217,0,0,0,7833,5.0,2.0
7834,7834,39502,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,mild,low,medium,low,25.0,25.0,6.0,6.0,0.01,0.01,12.0,12.0,0.0078260869565217,0,0,0,7834,3.0,1.0
7835,7835,39503,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,mild,low,medium,medium,25.0,25.0,2.0,24.0,0.1,0.5,13.0,13.5,0.0078260869565217,0,0,0,7835,4.0,1.0
7836,7836,39504,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,moderate,high,short,low,60.0,60.0,1.0,1.0,0.01,0.01,12.0,12.0,0.0104347826086956,0,0,0,7836,7.0,3.0
7837,7837,39505,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,moderate,mid,medium,low,40.0,40.0,3.0,6.0,0.01,0.05,12.0,12.5,0.0117391304347825,0,0,0,7837,6.0,2.0
7838,7838,39506,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,moderate,mid,medium,medium,40.0,40.0,6.0,6.0,0.1,0.1,13.0,13.0,0.0156521739130434,0,0,0,7838,7.0,3.0
7839,7839,39507,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,moderate,mid,short,high,40.0,40.0,1.0,1.0,1.0,1.0,14.0,14.0,0.0104347826086956,0,0,0,7839,8.0,3.0
7840,7840,39508,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,strong,high,medium,medium,60.0,60.0,2.0,2.0,0.1,0.1,13.0,13.0,0.0130434782608695,0,0,0,7840,15.0,6.0
7841,7841,39509,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,strong,high,short,high,60.0,60.0,0.5,0.5,1.0,1.0,14.0,14.0,0.0104347826086956,0,0,0,7841,20.0,8.0
7842,7842,39510,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,strong,high,short,medium,60.0,60.0,1.0,1.0,0.1,0.1,13.0,13.0,0.0208695652173913,0,0,0,7842,17.0,7.0
7843,7843,39511,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,unknown,high,medium,high,110.0,110.0,3.0,3.0,1.0,1.0,,,0.0888888888888888,0,0,0,7843,28.0,12.0
7844,7844,39512,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,unknown,high,na,high,60.0,60.0,,,1.0,1.0,,,,0,0,0,7844,18.0,7.0
7845,7845,39513,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,unknown,high,na,medium,60.0,80.0,,,0.1,0.5,,,,0,0,0,7845,15.0,6.0
7846,7846,39514,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,unknown,high,short,high,60.0,60.0,0.1666666666666666,0.1666666666666666,1.0,1.0,,,0.0444444444444444,0,0,0,7846,16.0,7.0
7847,7847,39515,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,unknown,mid,na,medium,40.0,40.0,,,0.1,0.1,,,,0,0,0,7847,10.0,4.0
7848,7848,39516,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,unknown,na,long,high,,,72.0,168.0,1.0,2.0,,,,0,1,0,7848,22.0,9.0
7849,7849,39517,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,unknown,na,long,low,,,72.0,72.0,0.01,0.01,,,,0,1,0,7849,16.0,7.0
7850,7850,39518,DB00588,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.571,3.72,-4.6,80.67,1.0,4.0,6.0,4.0,13.61,-3.4,0.0,base_hydrolysis,NaOH,unknown,na,long,medium,,,70.0,70.0,0.5,0.5,,,,0,0,0,7850,18.0,7.0
